utt,spk,asr,cond,cer,hyp
p41_u92,p41,xlsr-korean,enc5,0.3061,충정북법 교육청은 내년 삼 월에 개일할 농론나로 함께 일각 넷 예각을 이십 일 공고했다
p41_u92,p41,xlsr-korean,ce0,0.3265,충정북파 교육청은 매년 삼 월에 대해할 농론나로함께 일탁 전향 여성을 이십 일 공고했다
p41_u92,p41,xlsr-korean,ce10,0.3673,평상북법교육청은 내년 삼 월에 공기할 농론화로학부의 일각 은행 여방의 이십 일 공고했다
p41_u92,p41,whisper-small,taps,0.4490,충청북도 기흙형은 내년 3월에 대일할 목록나루 핵계의 이탁 전연미건을 이희빌 군고했다.
p41_u92,p41,whisper-small,ce10,0.2449,충청북도 교육청은 내년 3월에 개경할 목록나루 핵교의 입학전행 요각을 이시딘 공고했다
p41_u92,p41,whisper-small,taps_notch,0.5510,승평북도 기흙형은 내년 3월에 대일할 목록나루 핵계의 이탑전행위건을 21군고했다.
p41_u92,p41,whisper-small,ce10_notch,0.3265,충청북도 교육형은 내년 3월의 개기활목농나루 핵교의 입학전행 요각을 이시진 공고했다
p41_u92,p41,whisper-small,taps_lpf4k,0.4694,충청북도 기흡청은 내년 3월에 개일할 목로나로 핵계의 이탑 전애미건을 21군고했다.
p41_u92,p41,whisper-small,ce10_lpf4k,0.3061,충청북도 교육청은 내년 3월의 개기월 목록나루 핵교의 입학전행 요각을 이시딘 공고했다.
p41_u92,p41,whisper-small,hyb_tapsLow_ceHigh,0.4898,승풍북도 교육청은 내년 3월에 개의일을 목록나루 했기에 입학전행위궝을 21군고했다.
p41_u92,p41,whisper-small,hyb_ceLow_tapsHigh,0.3265,충청북도 교육청은 내년 3월에 개기화 목록 나루 핵교의 일각 전앱 요각을 이히딩 공고했다.
p41_u93,p41,mms-1b-all,no_se,0.5543,이 하점은 새아함것다 길로살결의 도이하는 보교 의람문 석향을 다장으로 벗새를 차을 수 더록 통하셔도 원소석 갇여 연원으로 돌여보내는 의한가 했더어 원념됩니다
p41_u93,p41,mms-1b-all,taps,0.3587,이 확교는 자 탐재과 길로살개를 고민하는 고교 이랑이한 학쟁일 대상으로 곡스을 차질 수 있도록 고하지고 온소속 각교 이양연으로 돌려보내는 끼년제 학기로 오낸 빈디
p41_u93,p41,mms-1b-all,enc5,0.3261,이 약개는 자탐재과 길로설개를 고민하는 고교 이랑이 학정을 대상으로 곡스을 사은 수 있도록 고하지고 온소속 학교 이양연으로 돌려보내는 일년제 학개로 운낸 군님
p41_u93,p41,mms-1b-all,ce0,0.3043,이 학교는 자탐재과 들로살개를 고민하는 고교 이랑이한 학쟁일 대상으로 곡세를 차을 수 있더록 고하주고 원소속 학여 이안 년으로 돌려보내는 끼년제 하째로 운냅입니
p41_u93,p41,mms-1b-all,ce10,0.3696,이 학교는 자탐 백과 길러살개를 고민하는 보교 이랑원 확정을 대상으로 목스을 차을 수 있더록 돌하주고 온소소 학교 이양연으로 돌려보내는 1년제 헛으록 오냥건니다
p41_u93,p41,xlsr-korean,no_se,0.6522,이 학자은 강악한 답일러 한가라 변열에는  행용 학변을 상으로 배를 탄별 를 앞도록 그강 원 후법국자와 언론는로 더어 원에는 의가 극별로 가론 이이다
p41_u93,p41,xlsr-korean,taps,0.2826,이 학교는 자 탐색가 로사계를 고민하는 고교 이량이한 학생을 대상으로 곡세를 찾을 수 있도록 거아지고 원 소속 갖기 이 학면으로 돌려보에는 필 년째 앞계로 오행 긴
p41_u93,p41,xlsr-korean,enc5,0.2609,이 학교는 자탐색가 길로설계를 고민하는 고교 이항이 학생을 대상으로 곡세를 찾을 수 있도록 구아지고 원 소속 학기 이 학년으로 돌려보에는 일 년째 함기어 오년 된림
p41_u93,p41,xlsr-korean,ce0,0.2826,이 학교는 자 탐색가 들러사계를 고민하는 고여이라한 학생을 대상으로 목세를 찾을 수 있도록 구아지고 원 소속 갖뀌어 이 학년으로 돌려보내는 일 현째 앞째로 운연 률
p41_u93,p41,xlsr-korean,ce10,0.2500,이 학교는 사탄뱃과 군려사계를 고민하는 고 일안 원 박생을 대상으로 목세를 찾을 수 있도록 보와주고 원 소속 학교 이학난으로 돌려 보내는 일 년종 앞대로 운영 된다
p41_u93,p41,whisper-small,taps,0.2283,이 학교는 자아탐재가 길러 설계를 고민하는 고교 1학년 학생일 대상으로 복수를 찾을 수 있도록 고아주고 원소속 학교 2학년으로 돌려보내는 기년재 학교로 운행린기
p41_u93,p41,whisper-small,ce10,0.2174,이 학교는 자아탐배과 굴러설계를 고민하는 고교 1학년 확장을 대상으로 목수를 찾을 수 있도록 도와주고 원소속 학교 2학년으로 돌려보내는 1년째 학주로 5년 공간
p41_u93,p41,whisper-small,taps_notch,0.2500,"이 학교는 자아탐재가, 길로 설계를 고민하는 고교 1학년 학생일 대상으로 복수를 찾을 수 있도록 고아주고 원소속 학교 2학년으로 돌려보내는 기년재 학교로 보낸 민딘"
p41_u93,p41,whisper-small,ce10_notch,0.2391,이 학교는 자아탐색과 굴러 설계를 고민하는 고교 1학년 확정일 대상으로 목수를 찾을 수 있도록 도와주고 원소속 학교 2학년으로 돌려보내는 1년째 업주로 5년 공간
p41_u93,p41,whisper-small,taps_lpf4k,0.2500,이 학교는 자학탐세가 길로 설계를 고민하는 고교 1학년 학생일 대상으로 복세를 찾을 수 있도록 고아주고 원소속 학교 2학년으로 돌려보내는 기년재 학교로 온앤 민기
p41_u93,p41,whisper-small,ce10_lpf4k,0.2174,이 학교는 자아탐세과 굴러설계를 고민하는 고교 1학년 학생을 대상으로 옥스를 찾을 수 있도록 도와주고 원소속 학교 2학년으로 돌려보내는 1년째 업주로 5년 공간
p41_u93,p41,whisper-small,hyb_tapsLow_ceHigh,0.2065,이 학교는 자학탐색과 길러 설계를 고민하는 고교 1학년 학생일 대상으로 복수를 찾을 수 있도록 고아주고 원소속 학교 2학년으로 돌려보내는 끼년제 학교로 운행민비
p41_u93,p41,whisper-small,hyb_ceLow_tapsHigh,0.1739,이 학교는 자아탐색과 둘러설계를 고민하는 고교 1학년 학생을 대상으로 복수를 찾을 수 있도록 보아주고 원소속 학교 2학년으로 돌려보내는 1년제 합주로 운영된다.
p41_u94,p41,mms-1b-all,no_se,0.6522,오래 기원대상은 내년의 돈의 도른하두어 죄야더정인 한제통하에 사망야 확세웁니다
p41_u94,p41,mms-1b-all,taps,0.5000,오래 그원 대상은 내년의 돈의 고두학구에 대약에정인 현제 조학게 감방이한 했수입니다
p41_u94,p41,mms-1b-all,enc5,0.5000,올래 그원 되상은 내년의 더매 고두학구에 되약에 병인 현베 두학그 감방해 혈통우이다
p41_u94,p41,mms-1b-all,ce0,0.5870,오래 부원제상은 내면의 돈의 고루학그에 제약에경인 현제 두학에 감방이한 색세입니다
p41_u94,p41,mms-1b-all,ce10,0.5000,오래 규원 대상은 내면의 돈의 고두학교에 제약겨정인 현제 구확에 자박년 했세입니다
p41_u94,p41,xlsr-korean,no_se,0.5870,문라교원 여사은 나나 동을 번등학교 교한 달정니 한대 공학쪽 방안 합편이다
p41_u94,p41,xlsr-korean,taps,0.3696,올해 그 번 대상은 내년의 돈네 고등학교의 대학 개정인 현재 천학에 담반면 했습이다
p41_u94,p41,xlsr-korean,enc5,0.4130,올해 그번 대상은 내 면의 더의 고등학교 대학 개경인 현대 투학교 감망에 해풍이다
p41_u94,p41,xlsr-korean,ce0,0.3696,올해 부번대상은 내년에 돈네 고등학교의 대학 개경인 현재 품학에 감면 핵제이다
p41_u94,p41,xlsr-korean,ce10,0.3261,올해 부원 대상은 내면의 돈의 고등학교의 대학 여정인 현대 밖에 삼 망면 핵생이다
p41_u94,p41,whisper-small,taps,0.3043,올해 그원 대상은 내년에 돈의 고등학교의 대학 예정인 현재 2학기 가방년 했습니다.
p41_u94,p41,whisper-small,ce10,0.2826,올해 지원 대상은 내면의 돈의 고등학교의 지학 예정인 현재 9학계 3학년 했습니다
p41_u94,p41,whisper-small,taps_notch,0.3261,올해 그원 대상은 내년에 돈의 고등학교의 대학 예정인 현재 2학기 가방년 핵세입니다.
p41_u94,p41,whisper-small,ce10_notch,0.3478,올해 기원 대상은 내년에 돈의 고등학교에 비하 계정인 현재 9학계 사망량 핵세입니다
p41_u94,p41,whisper-small,taps_lpf4k,0.2826,올해 9원 대상은 내년에 돈의 고등학교의 대학 예정인 현재 2학기 3학년 했습니다.
p41_u94,p41,whisper-small,ce10_lpf4k,0.3043,올해 지원 대상은 내년에 돈의 고등학교의 지학 예정인 현대구학계 3학년 핵쇼입니다
p41_u94,p41,whisper-small,hyb_tapsLow_ceHigh,0.2826,올해 9원 대상은 내년에 돈의 고등학교의 대학 예정인 현재 2학기 3학년 했습니다.
p41_u94,p41,whisper-small,hyb_ceLow_tapsHigh,0.3261,올해 기원 대상은 내년에 돈의 고등학교에 비하 계정인 현재 2학계 4학년 핵세입니다.
p41_u95,p41,mms-1b-all,no_se,0.5376,모기 인노는 남여 그분 없기보도 숨을 야명여며 원서 덕스로 지가는 특성하고 특대야 전명의 싶받되는 다람딸 이기보일 부터 에방고 원서 마간 위은 시비할 수보 빠지라
p41_u95,p41,mms-1b-all,taps,0.4086,모집 이모은 남몇구분 없지모두 숨을 내명이며 원두덮스 기가은 특성하고 특결할 제명이 시작되는 밤음달 2기 보을부터 일방고 원저 마감일인 11월 15 까디다
p41_u95,p41,mms-1b-all,enc5,0.4194,모집 이모는 남몇구분 없기 모두 숨을 내명입며 원서 접스 기간는 특숨하고 특대할 제명일 시작되는 다음달 25을부터 일반고 원서 막아일인 12월1월 까디다
p41_u95,p41,mms-1b-all,ce0,0.4731,모집 은호는 남몇9분 없시보두 숨을 내명이며 원저 덮수 기간는 특성하고 뜻대할 제명이 슷작제는 반달 이기 보을 부터 일방고 원저 마아 일인 11월 15 까디다
p41_u95,p41,mms-1b-all,ce10,0.4409,모집 인노는 남몇구분 없시 모두 숨을 내명우민냐 원어덮수 기가은 특성하고 특결 전명이 시작되는 다음탈수 이지5일부터 에방고 원사 마아미입인 11월 15일 까져다
p41_u95,p41,xlsr-korean,no_se,0.6452,모 의문는 남라 부분 류 모두 후릴 원도법 가한 통한가 특별방응을 답변는 지달 룬세 보부 열방로 원석 방한 이은 초리 할게 보   했다
p41_u95,p41,xlsr-korean,taps,0.2258,모집인노은 남녀 구분 없이 모두 스물 네 명이며 원자터스 기간은 특쏘하고 떻별할 재명이 시작되는 다음달 이십 오 일부터 일방고 원설 망가 일인 십 이 월 십 오 일까지다
p41_u95,p41,xlsr-korean,enc5,0.2366,모집임본은 남녀 구분 없지 모두 스물 네 명이며 원자 서수 기간은 특쏘하버 특별재명이 시작되는 다음 달 이십 오 일부터 네당구 원설막가 일인 십 이 월 십 오 일까지다
p41_u95,p41,xlsr-korean,ce0,0.2473,모집 문로은 남녀 구분 없이 모두 스물 네 명이며 원자수 기간을 터스하고 특별한 배명이 시작되는 다음 달 이십 오 일부터 일방고 원설망한 이인 십 이 월 십 오 일까지다
p41_u95,p41,xlsr-korean,ce10,0.3656,모집인후은 남명 구분 없이 모두 소물 네명능력 원급법로 기간은 폭쏘하고 특별 세명이 답되는 다음 달 이십 오 일부터 네방고 원찬 마가미은 수리할 십 오 일까르다
p41_u95,p41,whisper-small,taps,0.3226,모집 인호는 남녀 구분 없이 모두 24명이며 원두덕수 기간은 특성하고 특대할 제명이 시작되는 다음 달 이기 모일부터 일방구 원서 마감일인 12월 15일까지다
p41_u95,p41,whisper-small,ce10,0.3656,모집 인원은 남녀 구분 없이 모두 24명이녀 온도덥스 기간은 특성하고 특정 3명이 시작되는 다음 달 25일부터 예방구 원사 마감일은 12월 15일까지다
p41_u95,p41,whisper-small,taps_notch,0.3548,"모집 인호는 남녀 구분 없이 모두 24명이며, 원두덕수 기간은 특성하고 특대할 제명이 시작되는 다음 달 이기 모일부터, 일방구 원서 마감일인 12월 15일까지다."
p41_u95,p41,whisper-small,ce10_notch,0.3441,모집 인원은 남녀 구분 없이 모두 24명이며 온도덕소 기간은 특성하고 특제 3명이 시작되는 다음 달 25일부터 예방구 원사 마감일인 12월 15일까지다
p41_u95,p41,whisper-small,taps_lpf4k,0.3118,모집 인호는 남녀 구분 없이 모두 24명이며 원두덕수 기간은 특성하고 특별 제명이 시작되는 다음 달 이기 모일부터 일방구 원서 마감일인 12월 15일까지다.
p41_u95,p41,whisper-small,ce10_lpf4k,0.3763,모짓 인원은 남녀 구분 없이 모두 24명이녀 원듭소 기관은 특승하고 특제 3명이 시작되는 다음 달 25일부터 이방구 원사 마감일인 12월 15일까지다
p41_u95,p41,whisper-small,hyb_tapsLow_ceHigh,0.3441,모집 인호는 남녀 구분 없이 모두 24명이며 원두덕수 기간은 특성하고 특별 3명이 시작되는 다음 달 이기 5일부터 일방구 원서 망함 1인 12월 15일까지다
p41_u95,p41,whisper-small,hyb_ceLow_tapsHigh,0.3441,모집 인호는 남녀 구분 없이 모두 24명이며 원두덥스 기간은 특성하고 특제의 제명이 시작되는 다음 달 이기 5일부터 일방구 원선 마감일인 12월 15일까지다
p41_u96,p41,mms-1b-all,no_se,0.5370,삭각자는 자그 석에서와 후낌모 의긴활에 받통으로 한 맨접을 받혀 내면 의할 의0을 최경결선 간다
p41_u96,p41,mms-1b-all,taps,0.4074,합격전는 자기 소에서와 공호이긴 회를 받탕으로 한 먼접을 거쳐 매년 1월20일 체정 결째된다
p41_u96,p41,mms-1b-all,enc5,0.3889,합격자는 자기 소에서와 궁호의긴 활를 받탕으로 한 먼접을 거쳐 내년 1월 20일 체정 결쟁이 된다
p41_u96,p41,mms-1b-all,ce0,0.3519,합격자는 자기 소에서와 궁호 이긴사를 받탕으로 한 는접을 거쳐 내년 1월 20일 체정 결전된인다
p41_u96,p41,mms-1b-all,ce10,0.4074,헛격자는 자기 속에서와 공호의긴 활를 받탕으로 한 먼접을 거쳐 내년 1월 20일 세정 결전견다
p41_u96,p41,xlsr-korean,no_se,0.6481,대변 발급하견  끈모의견사를 바동으로는 난담을 바 은하 의을 최당 면단을 이다
p41_u96,p41,xlsr-korean,taps,0.2037,합격자는 자기 서기서와 콩모위기사를 바탕으로 한 면접을 거쳐 내년 일 월 이십 일 최정 결정 된다
p41_u96,p41,xlsr-korean,enc5,0.2222,합격자는 자기 서에사와 콩모위겐화를 바탕으로 한 면접을 거쳐 내년 일 월 이십 일 최종 결정이 된다
p41_u96,p41,xlsr-korean,ce0,0.1852,합격자는 자기 서기사와 콩로위 기사를 바탕으로 한 면접을 거쳐 내년 일 월 이십 일 최종 결정된다
p41_u96,p41,xlsr-korean,ce10,0.2407,합격자는 자기 서에사와 포모위균화를 바탕으로 한 면접을 거춰 내년 일 월 이시 일 최종 결정 된다
p41_u96,p41,whisper-small,taps,0.3333,합격전은 자기석에서와 0호 이긴서를 바탕으로 한 면접을 거쳐 내년 1월 20일 최종 결제입니다.
