split,utt,spk,asr,cond,hyp
test,p24_u13,p24,whisper-ft,ce10.0,데뷔 후 내 서비스가 카카오톡을 통해 활용되는 카카오페인은 벚고가 느려지고 있다
test,p24_u14,p24,whisper-ft,no_se,해구 장애 정의를 파악하고 있다며 빠른 복구를 이후 노력하겠다고 밝혔다
test,p24_u14,p24,whisper-ft,taps,수료장애 범위를 파악하고 있다며 빠른 복구를 위해 노력하겠다고 밝혔다
test,p24_u14,p24,whisper-ft,ce10.0,세보장의 범위를 파악하고 있다며 빠른 복구를 위해 노력하겠다고 밝혔다
test,p24_u15,p24,whisper-ft,no_se,해군 생활학과 남성생도 등이 술에 취해 잠든 외국인 여성 교육 호텍생을 상폭행한 사건이 발생했다
test,p24_u15,p24,whisper-ft,taps,회군 상아락구 남성도 동행이 술에 지에 잠든 예고객 여성 조육 수탁생을 승폭행한 사건이 발생했다
test,p24_u15,p24,whisper-ft,ce10.0,해군 상환학구 남성생도 두 명이 술에 취해 잠든 외국인 여정 조육 수탁생을 성폭행항 사건이 발생했다
test,p24_u16,p24,whisper-ft,no_se,육 일 경남진의경찰서는 동료 여성생도를 상폭행한 행위로 전 해군 상환 앞계생도 두 명은 상환 직업에 선치했다고 밝혔다
test,p24_u16,p24,whisper-ft,taps,육 일 경남진의경찰서는 동료 여성생도를 성폭행한 혐의로 전 세 군 상원학교 생도 두 명을 상원지검에 송치했다고 밝혔다
test,p24_u16,p24,whisper-ft,ce10.0,육 일 경남진의경찰서는 동묘여성생부를 성폭행할 혐의로 전 세 분 사원 학교생부 두 명을 상원지검에 송치했다고 밝혔다
test,p24_u17,p24,whisper-ft,no_se,이들 과해자 중 한 명은 한국인 다른 한 명은 외국인 수탁생동인 것으로 전해졌다
test,p24_u17,p24,whisper-ft,taps,이들 가해라정혁명은 한국의 자른 혁명은 외국인 수탁생공 것으로 전해졌다
test,p24_u17,p24,whisper-ft,ce10.0,이들 가해자정 한 명은 한국인 다른 한 명은 외국인 탁생동인 것으로 전해졌다
test,p24_u18,p24,whisper-ft,no_se,두 사람은 지난 일 월 사 일 새벽 공난 창원시 지내구 해운 사관 학구 외국인 석학생을 숙소에서 술에 취해 잠든 같은 학년의 피해자를 성폭행한 혐의를 받는다
test,p24_u18,p24,whisper-ft,taps,두 사람은 지난 일 월 삼 일 쇠젝 경남 사만지 지내고 해군 사관 학교 외고인 수탁생은 숙소에서 술에 취해 잠든 같은 학년의 피해자를 성폭행한 혐의를 받는다
test,p24_u18,p24,whisper-ft,ce10.0,두 사람은 지난 일 월 삼 일 새벽 경남 차원지 지내고 해군 사관 학구 외국인 수탁생은 숙소에서 술에 취해 잠든 같은 학면의 피해자를 성폭행한 혐의를 받는다
test,p24_u19,p24,whisper-ft,no_se,과해자 두 명이 범행 당시 모두 자왕인으로 인관을 불과 두 달려 남겨놓은 상태였다
test,p24_u19,p24,whisper-ft,taps,가해자 두 명은 번행 당시 모두 사 학년으로 인관을 불과 조달려 남겨놓은 상태였다
test,p24_u19,p24,whisper-ft,ce10.0,가해자 주명은 범행 당해십 모두 사 학년으로 인관을 불과 조달려 남겨놓은 상태였다
test,p24_u20,p24,whisper-ft,no_se,이 속도 검행은 방학대 본국으로 갔다가 돌아온 피해자가 속도 측에 이 같은 내용을 알리면서 들어왔다
test,p24_u20,p24,whisper-ft,taps,이 사건 범행은 방학 때 본국으로 샀다가 돌아온 피해자가 확고축의 이 같은 내용을 알리면서 들어왔다
test,p24_u20,p24,whisper-ft,ce10.0,이 사건 범행은 방역대 본국으로 샀다가 돌아온 피해자가 홉고축의 이 같은 내용을 알리면서 들어왔다
test,p24_u21,p24,whisper-ft,no_se,당초 해군 수단안이 이 사건을 수사했으나 예고객 가해자에 대해서는 군 검찰이 수사권이 없어 이 의 중순 경찰에 넘겨졌다
test,p24_u21,p24,whisper-ft,taps,당초 해군수사단이 이 사건은 쌓였으나 외국인 가해자에 대해서는 군 검찰이 수사권이 없어 이 월 중순 경찰에 넘겨졌다
test,p24_u21,p24,whisper-ft,ce10.0,당초 세 군 수사단이 이 사건의 수사에 쓰나 외국인 가해자에 대해서는 군 검찰이 수사권이 없어 이 월 중순 경찰에 넘겨졌다
test,p24_u22,p24,whisper-ft,no_se,한국은 과해자는 조직 위방으로 퇴공당이 민간의 신고로 전환되면서 경찰에서 조사를 받았다
test,p24_u22,p24,whisper-ft,taps,한구 중 과해자는 주집 위반으로 태교 당에 민간인 신분으로 전환되면서 경찰에서 조사를 받았다
test,p24_u22,p24,whisper-ft,ce10.0,한국은 사회자는 조축 위반으로 태국 당의 민간인 신분으로 전환되면서 경찰에서 조사를 받았다
test,p24_u23,p24,whisper-ft,no_se,한국은 과해자는 경찰 조사에서 범행을 시행했지만 외국인 과해자는 범행을 보인하고 있는 것으로 알려졌다
test,p24_u23,p24,whisper-ft,taps,한국은 과해자는 경찰 조사에서 범행을 시인했지만 외국인 과해자는 범행을 부인하로 있는 것으로 알려졌다
test,p24_u23,p24,whisper-ft,ce10.0,한국은 과해자는 경찰 조사에서 범행을 시인했지만 외국인 과해자는 범행을 부인하고 있는 것으로 알려졌다
test,p24_u24,p24,whisper-ft,no_se,하지만 경찰은 예고인 가해자의 디에네이 등 증거와 피해자 진술을 근거로 혐의가 있다고 판단 두 사람 모두 경찰에 숨치했다
test,p24_u24,p24,whisper-ft,taps,하지만 경찰은 열규인 과해자의 디엔에이 등 중저와 피해자 진술을 근거로 혐의가 있다고 판단 조사람 모두 경찰에 송치했다
test,p24_u24,p24,whisper-ft,ce10.0,하지만 경찰은 외국인 가해자의 지엔에이 등 중거와 피해자 진술을 근거로 선우가 있다고 판단 두 사람 모두 경찰에 송치했다
test,p24_u25,p24,whisper-ft,no_se,전남 곡성군 드림 스타트는 지난 삼십 일까지 개최된 제 이십 이 회 곡성 신청 어린이 대축제에서 가족 문화체험을 진행해 높은 효율을 이끌어냈다
test,p24_u25,p24,whisper-ft,taps,전남은 곡성군 드림 스타트는 지난 삼 세 일까지 개최된 제 이십 이 회 곡성 심창을 어린이 대축제에서 가족문화체험에 진행해 높은 호응을 이끌어냈다
test,p24_u25,p24,whisper-ft,ce10.0,전남 곡성군 드림스타트는 지난 삼십 일까지 개최된 제 이십 이 회 곡성심청 어린이대축제에서 가족문화체험을 진행해 노통 효응을 이끌어냈다
test,p24_u26,p24,whisper-ft,no_se,드림 스타트는 아동에게 공평한 수라 기회를 제공해 건강한 사회 구성원으로 성장할 수 있도록 지원하는 아동 복지 사업이다
test,p24_u26,p24,whisper-ft,taps,드림 스타트는 아동에게 공평한 출발 기회를 제공해 건강한 사회 구성원으로 성장할 수 있도록 지원하는 아동복지사업이다
test,p24_u26,p24,whisper-ft,ce10.0,드림 스타트는 아동에게 공평한 출발 기회를 제공해 건강한 사회 구성원으로 성장할 수 있도록 지원하는 아동복지사업이다
test,p24_u27,p24,whisper-ft,no_se,만 십 일 일 초등학생과 취약 개충하던가 가족에게 맞춤형 통합 서비스를 지원하고 다양한 지역 자원을 연계하는 것이 흑수의 내용이다
test,p24_u27,p24,whisper-ft,taps,만 십 이 셀 초등학생 이하 취약개충 아동과 가족에게 맞춤형 토학 서비스를 지원하고 다양한 취약사원을 연계하는 것이 확실한 내용이다
test,p24_u27,p24,whisper-ft,ce10.0,만 십 이 세 초등학생 이하 취약개충화동과 가족에게 맞춤형 통합 서비스를 지원하고 다양한 지역 자원을 연계하는 것이 확신 내용이다
test,p24_u28,p24,whisper-ft,no_se,곡성군은 신체 건강 임지 언어 정사항공 부모 가족 등 네 개 분야로 나눠 매년 삼십 개 대의 다양한 프로그램을 지원하고 있다
test,p24_u28,p24,whisper-ft,taps,곡성부는 신체 건강 임지어나 정서행동 부모 가족 등 네 개 분야로 나눠 매년 삼십 개 개의 다양한 프로그램을 지원하고 있다
test,p24_u28,p24,whisper-ft,ce10.0,곡성부는 신체 건강 임주연업 정서행공 부모 가족 등 네 개 분야로 나눠 매년 삼십 개의 다양한 프로그램을 지원하고 있다
test,p24_u29,p24,whisper-ft,no_se,특히 지속적으로 아동과 양육자를 상당하면서 단객을 맞춘 프로그램을 제공하고 이를 아동의 긍정적인 발달을 촉진한다
test,p24_u29,p24,whisper-ft,taps,특히 지속적으로 아동과 양육자를 선담하면서 단계될 맞춘 프로그램에 제공하고 이를 아동의 근정적인 발달을 축진한다
test,p24_u29,p24,whisper-ft,ce10.0,특히 지속적으로 아동과 양육자를 상담하면서 단계별 맞춘 프로그램을 제공하고 이를 아동의 긍정적인 발달을 축진한다
test,p24_u30,p24,whisper-ft,no_se,이번 숙주에서도 아동그레 신세적 점호적 사회적 능력 등을 고루 성장시킬 수 있는 수행들이 십 삼 개 부스에서 진행됐다
test,p24_u30,p24,whisper-ft,taps,이번 축제에서도 아동들의 신체적 종서적 사회적 능렉 등을 고루 상장실 수 있는 세연벨이 십 삼 개 부스에서 진행됐다
test,p24_u30,p24,whisper-ft,ce10.0,이번 축제에서도 아동그레 신초적 정서적 사회적 능력 등을 고루 성장 수채 수 있는 세연들이 십 삼 개 부스에서 진행됐다
test,p24_u31,p24,whisper-ft,no_se,참여와동들은 자신이 펜 후 좋아하는 것과 잘하는 것은 물론 그동안 접하지 않았던 다양한 체험을 참여하며 즐거운 시간을 보냈다
test,p24_u31,p24,whisper-ft,taps,참여 아동들은 자신이 평소 좋아하는 격과 잘하는 것은 물론 그동안 접하지 않았던 다양한 체험에 참여하며 즐거울 시간을 보냈다
test,p24_u31,p24,whisper-ft,ce10.0,참여 아등들은 자신이 평소 좋아하는 객과 잘하는 거순불론 그동안 접하지 않았던 다양한 체험에 참여하며 즐거운 시간을 보냈다
test,p24_u32,p24,whisper-ft,no_se,국성군 드림 스타트 관계자는 우리 아이들이 건강하게 성장할 수 있도록 앞으로도 현상한 현사람이 맞는 맞춤 프로그램을 지원하겠다고 말했다
test,p24_u32,p24,whisper-ft,taps,곡성군 드림 스타트 관계자는 우리 아이들이 간강하게 성장할 수 있도록 아프리도 환성한 한 사람을 만든 맞춤트로그램에 지원하겠다고 말했다
test,p24_u32,p24,whisper-ft,ce10.0,곡성군들이 스타트 관계자는 우리 아이들이 건강하게 성장할 수 있도록 앞으로도 한 사람 한 사람을 맞는 맞춘 프로그램을 지원하겠다고 말했다
test,p24_u33,p24,whisper-ft,no_se,전남 혈암군이 러시아 우크라이나 사태에 따른 유비비 상순호인의 농업인들의 경영비 부담 완화를 위해 농구계 면세위 구입비의 일부를 지원한다
test,p24_u33,p24,whisper-ft,taps,전남 회랑군은 러시아 우크라이나 하트에 따른 유리비 상승용이란 농업인들의 경영비 부담 완화를 위해 농기계 면세유 교입비의 일부를 지원한다
test,p24_u33,p24,whisper-ft,ce10.0,전날 헬런큰은 러시아 오크라이나 사태에 따른 위두비 상승로 인한 농업인들의 경영비 부담 완화를 위해 농기구에 면세유 교입비의 일부를 지원한다
test,p24_u34,p24,whisper-ft,no_se,지원 비용은 미터당 백 팔십 삼 억으로 십 삼 억 칠천 만원을 투입 칠백 사십 팔 만 이백 삼십 미터 물량을 지원하게 된다
test,p24_u34,p24,whisper-ft,taps,지원 비용은 리터당 백 팔십 삼 원으로 십 삼 억 칠천 만원을 투입 칠 백 사십 팔 만 이백 삼십 미터 물량에 지원하게 된다
test,p24_u34,p24,whisper-ft,ce10.0,지원비용은 미터당 백 팔십 삼 원으로 십 삼 억 칠천 만원을 투입 칠백 사십 팔 만 이백 삼십 미터 물량을 지원하게 된다
test,p24_u35,p24,whisper-ft,no_se,농업객의 면세위 구입비 지원을 받으려는 농업인이 음료이나 농협 등에 비치한 사업 신청서와 개인정보조회 제공 동의서를 지역 농협에 제출하면 된다
test,p24_u35,p24,whisper-ft,taps,농업기계 면세위 구입비 지원을 받으려는 농업인은 능면이나 농협 등에 비치한 사업 신청서와 개인정보조회 제공 동서를 지역 농협에 제출하면 된다
test,p24_u35,p24,whisper-ft,ce10.0,농업기계 면세유 구입비 주원을 받으려는 농업인은 읍면이나 농협 등에 비추한 사업신청서와 개인정보조회 제공 동묘서를 지역 농협에 제출하면 된다
test,p24_u36,p24,whisper-ft,no_se,지원 대상관은 히로우 주서를 둔 농업인으로 지역 농협의 면세율이 구입하들을 발급받은 농업인 중 면세율 구입비 지원사업 신청서를 개출한 사람이다
test,p24_u36,p24,whisper-ft,taps,지원대상단은 필라메 주세를 둔 농업이미로 지역봉협의 논세유료 구입 카드를 발급받은 농업인 중 논세유 구입비 지원사업 신청서에 제출한 사람이다
test,p24_u36,p24,whisper-ft,ce10.0,지원 대상자는 현안의 주세를 준 농업인으로 지역 농협의 면세유료 구입화대를 발급받은 농업인 중 면세유 구입비 지원사업 신청서를 제출한 사람이다
test,p24_u37,p24,whisper-ft,no_se,지원유중은 농업인이 배정받은 농업기계용 연사유주 중 삼 월부터 유월까지 사 개월간 사용한 신원유업 경위만 해당된다
test,p24_u37,p24,whisper-ft,taps,지원 유동은 농업인이 배정받은 농업기계형 면제율을 중 삼 월부터 육 월까지 사 개월간 활용한 시월유화 경위만 화단된다
test,p24_u37,p24,whisper-ft,ce10.0,지원 유종은 농협인이 배정받은 농업기계용 면제 유료 중 삼 월부터 유월까지 사 개월간 상환 효율이와 경위만 해당된다
test,p24_u38,p24,whisper-ft,no_se,개인도의 전년도 면세유 배정 실적을 기준으로 또한 사 개월간 사용 실적을 맞춰 지급한다
test,p24_u38,p24,whisper-ft,taps,개인결 전년도 면세유 배정 신절의 기준으로 올해 사 개월 분 사용 신청에 맞춰 지급한다
test,p24_u38,p24,whisper-ft,ce10.0,개인별 전년도 면세유 배정 실적을 기준으로 올해 사 개월 분 사용 실적을 맞춰 지급한다
